angle_class,FeatureIds
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
0,15
4,29
4,29
0,6
0,6
4,29
4,29
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,15
0,15
4,18
0,15
0,15
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,30
0,30
0,30
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
0,30
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,15
0,15
4,18
0,15
4,26
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,30
0,30
0,30
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
0,15
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
4,26
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,30
0,30
0,30
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
0,30
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
4,29
0,15
0,15
0,15
0,15
4,26
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
4,26
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,23
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,30
0,30
0,30
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
0,30
4,29
4,29
0,6
0,6
0,6
0,6
0,6
0,30
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
0,6
4,29
4,29
4,29
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
4,29
0,15
4,29
4,29
4,29
4,29
0,6
0,6
4,29
0,15
0,15
4,29
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,6
4,29
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
4,29
0,15
0,15
0,15
0,15
4,26
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
4,26
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
4,23
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
4,29
0,15
