angle_class,FeatureIds
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
4,10
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
0,9
4,12
4,12
0,7
0,7
4,15
0,7
0,7
0,7
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
4,10
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
4,1
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
0,9
4,12
4,12
0,7
0,7
4,15
0,7
0,7
0,7
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
4,10
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
4,1
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
0,9
4,12
4,12
0,7
0,7
4,15
0,7
0,7
0,7
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
4,10
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
4,1
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
0,9
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
4,12
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
0,9
4,12
4,12
0,7
0,7
0,7
0,7
0,7
0,7
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
0,16
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
0,16
0,16
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,16
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
4,12
0,7
0,7
4,12
4,12
