angle_class,FeatureIds
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,3
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,6
0,6
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,3
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,6
0,6
4,5
0,2
0,2
4,5
4,5
4,5
4,5
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
4,11
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,6
0,6
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
4,11
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,6
0,6
4,5
0,2
4,5
4,5
4,5
4,5
4,5
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
4,11
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,6
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,6
0,6
4,5
0,2
4,5
4,5
4,5
4,5
4,5
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
4,11
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,8
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
0,6
0,6
0,6
0,6
0,6
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
0,2
4,5
4,5
4,5
4,5
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,6
0,6
0,2
0,2
0,2
0,2
4,5
4,5
4,5
0,6
0,6
4,5
0,2
4,5
4,5
4,5
4,5
4,5
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
4,5
4,5
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
4,5
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,5
4,5
0,6
0,6
0,6
0,6
0,6
